ano,uf,tema,item,quantidade_escola
2021,SP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,56
2021,SE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,2
2021,PE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,9
2021,RJ,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,269
2021,AP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,6
2021,DF,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,8
2021,AL,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,6
2021,TO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,1
2021,CE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,19
2021,PA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,17
2021,MA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,20
2021,RN,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,12
2021,ES,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,5
2021,AC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,4
2021,PI,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,2
2021,PR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,16
2021,RS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,18
2021,BA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,99
2021,PB,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,6
2021,RO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,1
2021,AP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,329
2021,CE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,3358
2021,AL,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1263
2021,SE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,951
2021,TO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,751
2021,RN,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1350
2021,AM,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1269
2021,PE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,2957
2021,PA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,3234
2021,SP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,9523
2021,AC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,375
2021,PI,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1890
2021,MG,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,5960
2021,RS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,3662
2021,PB,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1805
2021,MT,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1127
2021,DF,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,545
2021,RR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,215
2021,BA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,5373
2021,GO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,2128
2021,PR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,4005
2021,MA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,3549
2021,RO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,641
2021,ES,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,1160
2021,RJ,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,3553
2021,SC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,2198
2021,MS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Não,804
2021,PE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,427
2021,AC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,84
2021,RR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,93
2021,AP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,94
2021,PI,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,328
2021,GO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,275
2021,RS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,552
2021,AM,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,472
2021,AL,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,226
2021,TO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,98
2021,SC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,210
2021,RN,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,277
2021,RO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,77
2021,PA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,924
2021,DF,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,135
2021,PR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,438
2021,BA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,1028
2021,SE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,162
2021,CE,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,439
2021,MS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,134
2021,PB,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,308
2021,ES,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,215
2021,MT,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,185
2021,SP,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,820
2021,RJ,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,509
2021,MA,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,672
2021,MG,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sem Resposta,713
